event_id,configuration_id,prompt_version,generation_status,generation_error,true_label_evaluation_only,classification_correct_evaluation_only,report_text,input_tokens,output_tokens,generation_seconds,tokens_per_second,reached_token_limit,report_words
UNSW-OFFICIAL-48723,A1_unconstrained_full,2.0,success,,Analysis,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 25.67%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the data sent (sbytes) is 200.
- The destination port (ct_dst_sport_ltm) is 6.
- The source port (ct_src_ltm) is 6.
- The mean size of the data (smean) is 100.

### Risk and Policy
The risk score is 1.7967, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the actual risk is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",587,272,9.99253348900038,27.220324084919326,False,188
UNSW-OFFICIAL-48748,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 25.45%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the data transferred is 200 bytes.
- The destination port is 4.
- The source port is 4.
- The standard deviation of the size of the data transferred is 100 bytes.

### Risk and Policy
The risk score is 1.7817, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the actual risk is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",587,256,9.30048730099952,27.52543944363945,False,190
UNSW-OFFICIAL-48864,A1_unconstrained_full,2.0,success,,Backdoor,True,"### Prediction Summary
The event was predicted to be a Backdoor attack with a confidence of 26.16%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence points to a Backdoor attack based on the following features:
- `ct_srv_src = 15`
- `ct_src_ltm = 9`
- `proto_udp`
- `sbytes = 200`
- `ct_dst_src_ltm = 7`

### Risk and Policy
The risk score is 2.093, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives.
- The event is classified as a Backdoor attack, but further investigation is needed to confirm the exact nature of the attack.",586,252,9.841002099999969,25.60714828015338,False,172
UNSW-OFFICIAL-49168,A1_unconstrained_full,2.0,success,,Reconnaissance,False,"### Prediction Summary
The event was predicted to be an Exploits with a confidence of 65.46%. The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence includes:
- An application service identified.
- Service type is HTTP.
- Rate is 85.7716.
- Duration is 0.174883.
- Server load is 33439.5.

### Risk and Policy
The risk score is 4.2546, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The event was predicted to be an Exploits with a confidence of 65.46%.
- The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.
- The risk score is 4.2546, indicating a moderate risk.
- The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.
- Human review is required due to the detector confidence below the fixed 0.70 threshold.",618,308,11.69496597699981,26.33611766000309,False,202
UNSW-OFFICIAL-49219,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Fuzzer based on the model's confidence score of 0.1736, which is below the fixed threshold of 0.70. The model's uncertainty score of 0.8264 indicates a high level of confidence in the prediction.

### Evidence
The event was detected with the following features:
- Protocol is not UDP
- ct_dst_sport_ltm = 14
- ct_src_dport_ltm = 14
- Service = unspecified
- ct_srv_dst = 14

### Risk and Policy
The risk score is 1.1284, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
The human review is required due to the detector's confidence below the fixed threshold of 0.70.

### Limitations
The limitations include the low confidence score of the model, which may lead to false negatives, and the need for further investigation into the specific features that support the predicted label.",592,238,8.535576285999923,27.88329598674764,False,164
UNSW-OFFICIAL-49522,A1_unconstrained_full,2.0,success,,Shellcode,True,"### Prediction Summary
The event was detected as a potential Shellcode intrusion attempt. The model predicted a Shellcode label with a confidence of 74.18%, indicating a high likelihood of malicious activity.

### Evidence
The event features include:
- Protocol: UDP (Protocol = udp)
- Destination and Source: ct_dst_src_ltm = 1
- Mean: smean = 74
- Bytes: sbytes = 148
- Service: ct_srv_dst = 1

### Risk and Policy
The risk score is 6.3055, indicating a significant risk to the asset. The policy zone is set to Block, and the recommended action is to block the suspected source and initiate an investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence threshold is set at 0.7, which may lead to false positives.
- The event features are based on observed values and SHAP values, which may not fully capture the true nature of the threat.",575,234,8.725762095999926,26.81714186400642,False,167
UNSW-OFFICIAL-49542,A1_unconstrained_full,2.0,success,,Worms,False,"### Prediction Summary
The event was predicted to be an Exploits with a confidence of 49.48%. The model's uncertainty score is 50.52%, indicating a high level of confidence in the prediction.

### Evidence
The model's features include stcpb (55,797,008), service_(-), smean (130), sload (15,682.8), and sbytes (1296). These features are supported by the model, contributing to the prediction.

### Risk and Policy
The risk score is 3.216, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context. This action aligns with the policy zone and the risk score.

### Human Review
The human review requires a confidence threshold of 0.7. The confidence of the model is below this threshold, necessitating a human review.

### Limitations
The limitations include the model's confidence below the fixed threshold of 0.70, which necessitates a human review to ensure the accuracy of the alert.",614,263,10.046317555000314,26.17874644715944,False,172
UNSW-OFFICIAL-49575,A1_unconstrained_full,2.0,success,,DoS,True,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 26.98%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the data sent (sbytes) is 200.
- The destination port (ct_dst_sport_ltm) is 2.
- The standard deviation of the size of the data sent (smean) is 100.
- The protocol is not TCP (proto_unas).

### Risk and Policy
The risk score is 1.8883, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",581,272,10.03865078600029,27.095274633850796,False,191
UNSW-OFFICIAL-49642,A1_unconstrained_full,2.0,success,,Shellcode,True,"### Prediction Summary
The event was detected as a potential Shellcode intrusion attempt. The model predicted a Shellcode label with a confidence of 69.48%, indicating a high likelihood of malicious activity.

### Evidence
The evidence supporting the prediction includes:
- **ct_dst_src_ltm**: 1 (Supports predicted class)
- **proto_udp**: Protocol = udp (Supports predicted class)
- **smean**: smean = 268 (Supports predicted class)
- **sbytes**: sbytes = 536 (Supports predicted class)
- **ct_dst_sport_ltm**: 1 (Supports predicted class)

### Risk and Policy
The risk score is 5.906, indicating a significant risk to the asset. The policy zone is set to Block, and the recommended action is to block the suspected source and initiate an investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation. This is based on the high confidence of the model and the criticality of the asset.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The human review is necessary because the detector's confidence is below the threshold of 0.70, which may indicate a false positive or a need for further investigation.
- The risk score and policy zone are set to Block, which may need to be reconsidered if the human review confirms the need for a different action.",587,313,11.034443710999767,28.365725377527063,False,220
UNSW-OFFICIAL-49715,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 23.09%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- **ct_srv_src**: The source IP address is 15.
- **proto_udp**: The protocol is not UDP.
- **sbytes**: The size of the payload is 200 bytes.
- **ct_dst_sport_ltm**: The destination port is 4.
- **smean**: The size of the payload is 100 bytes.

### Risk and Policy
The risk score is 1.6167, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence falls below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",588,276,10.416528775999723,26.496350745549684,False,189
UNSW-OFFICIAL-49742,A1_unconstrained_full,2.0,success,,Generic,False,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 47.56%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol: UDP (Protocol = udp)
- sbytes: 3808 (sbytes = 3808)
- An application service is identified (service_=-)
- smean: 476 (smean = 476)
- dur: 4.73119 (dur = 4.73119)

### Risk and Policy
The risk score is 3.0913, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence falls below this threshold.
- The event is classified as a Fuzzer attack, which may not be the most accurate classification if the attack is of a different type.",598,289,11.03101048299959,26.198869128570905,False,189
UNSW-OFFICIAL-49861,A1_unconstrained_full,2.0,success,,Analysis,True,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 0.1903, indicating a low likelihood of malicious activity. The model's uncertainty score of 0.8097 suggests that the prediction is not highly certain.

### Evidence
The event was detected based on the following features:
- ct_srv_src = 16
- ct_srv_dst = 16
- proto_unas
- proto_udp
- ct_dst_sport_ltm = 4

### Risk and Policy
The risk score is 0.5709, which falls below the policy threshold of 0.70, indicating that the event should be logged and monitored.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
The human review requires a confidence threshold of 0.7, as the detector's confidence is below this threshold. This necessitates further investigation to ensure the event is not a false positive.

### Limitations
- The event was detected based on a single feature, which may not be sufficient for a definitive classification.
- The low confidence of the detector (below the fixed threshold) necessitates a human review to confirm the event's nature.
- The event is currently being logged and monitored, but further analysis is required to ensure it is not a false positive.",583,278,10.535753258999648,26.386343070680038,False,200
UNSW-OFFICIAL-49909,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 21.1% and an uncertainty score of 78.9%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence includes the following features:
- ct_srv_dst: 16
- ct_srv_src: 16
- proto_udp: not udp
- service_: unspecified
- ct_src_dport_ltm: 4

### Risk and Policy
The risk score is 1.372, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The event was predicted to be a Fuzzer attack, but the confidence is below the threshold of 0.70, necessitating a human review.
- The event is classified as Exploitation with a severity of 6.5, indicating a high risk level.
- The asset criticality is 1.0, and the risk score is 1.372, which is moderate.",580,273,9.776728254999398,27.92345178054832,False,174
UNSW-OFFICIAL-49945,A1_unconstrained_full,2.0,success,,Fuzzers,True,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 51.9%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence includes features such as sbytes (104), smean (52), proto_udp (1), and ct_dst_src_ltm (1). The feature ct_srv_dst (7) is also observed, which supports the predicted class.

### Risk and Policy
The risk score is 3.3743, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context. This is based on the high confidence of the model and the moderate risk score.

### Human Review
The human review is required due to the detector confidence below the fixed 0.70 threshold. This indicates that the model's confidence in the prediction is below the threshold, which may require further investigation.

### Limitations
The limitations include the low confidence of the model (below 0.70) and the need for human review due to the threshold being exceeded. This suggests that the system may need to be calibrated or the model updated to improve its accuracy.",585,282,10.342773065999609,27.265415010122844,False,205
UNSW-OFFICIAL-49959,A1_unconstrained_full,2.0,success,,Exploits,True,"### Prediction Summary
The event was predicted to be an Exploits with a high confidence of 0.9816. The model used is the Random Forest with version UNSW-RF-OFFICIAL-1.0.

### Evidence
The model's predictions are supported by several local features:
- sttl: 62
- dbytes: 2256
- dloss: 8
- dpkts: 32
- sbytes: 114614

### Risk and Policy
The risk score is 6.3803, indicating a high risk. The policy zone is set to Block, and the recommended action is to block the suspected source and initiate an investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence is very high (98.16%), which may indicate a high level of certainty but also a high risk of false positives.
- The human review is not required due to the high confidence threshold set by the policy.",587,238,9.099800107999727,26.154420665875044,False,155
UNSW-OFFICIAL-50052,A1_unconstrained_full,2.0,success,,Fuzzers,False,"### Prediction Summary
The event was predicted to be a Backdoor attack with a confidence of 20.46%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence points to a Backdoor attack based on the following features:
- ct_srv_src = 16
- ct_srv_dst = 16
- ct_src_ltm = 9
- proto_udp = 0
- sbytes = 200

### Risk and Policy
The risk score is 1.637, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
The human review requires a confidence threshold of 0.7. The detector confidence is below this threshold, necessitating further investigation.

### Limitations
- The detector confidence is below the fixed 0.70 threshold, necessitating a human review.
- The event is classified as a Backdoor attack, which may not be the final determination without further analysis.",584,238,8.853776646999904,26.881184096805303,False,160
UNSW-OFFICIAL-50062,A1_unconstrained_full,2.0,success,,Backdoor,True,"### Prediction Summary
The event was predicted to be a Backdoor attack with a confidence of 20.36%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence points to a Backdoor attack based on the features observed:
- ct_srv_src = 16
- ct_srv_dst = 16
- ct_src_ltm = 9
- proto_udp = 0
- sbytes = 200

### Risk and Policy
The risk score is 1.6285, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
The human review requires a confidence threshold of 0.7. The detector confidence is below this threshold, necessitating further investigation.

### Limitations
- The detector confidence is below the fixed 0.70 threshold, necessitating a human review.
- The event is classified as a Backdoor attack, which may not be the final determination without further analysis.",582,239,8.475279215999763,28.19966090896594,False,160
UNSW-OFFICIAL-50087,A1_unconstrained_full,2.0,success,,Worms,True,"### Prediction Summary
The event was predicted to be a Worms attack with a confidence of 48.78%. The model used is the Random Forest model version UNSW-RF-OFFICIAL-1.0.

### Evidence
- **sbytes**: 1302
- **ct_srv_dst**: 3
- **smean**: 130
- **service_-**: An application service is identified

### Risk and Policy
The risk score is 4.1467, indicating a high risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
The human review is required as the detector confidence is below the fixed 0.70 threshold.

### Limitations
- The human review is required due to the low detector confidence.
- The risk score is 4.1467, indicating a high risk, but the human review is necessary to ensure the accuracy of the alert.",594,229,8.792601865000506,26.04462291321851,False,152
UNSW-OFFICIAL-50135,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 18.95%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- `ct_srv_src = 16`
- `ct_srv_dst = 16`
- `sbytes = 200`
- `proto_udp = 0`
- `ct_dst_sport_ltm = 4`

### Risk and Policy
The risk score is 1.3268, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
The human review requires a confidence threshold of 0.7. The confidence of the model is below this threshold, necessitating further investigation.

### Limitations
- The model's confidence is below the fixed threshold of 0.70, necessitating a human review to ensure the event is properly handled.
- The event is classified as a DoS attack, which may not be actionable without additional context or further analysis.",589,258,9.220965185999376,27.979717393547208,False,169
UNSW-OFFICIAL-50360,A1_unconstrained_full,2.0,success,,Fuzzers,False,"### Prediction Summary
The event was predicted as ""Normal"" by the Random Forest model with a confidence of 43.2% and an uncertainty score of 56.8%. The model's output aligns with the policy zone ""Monitor.""

### Evidence
The event features include:
- `dmean`: 57 (supports the predicted class)
- `ct_dst_src_ltm`: 1 (opposes the predicted class)
- `dloss`: 4 (supports the predicted class)
- `sloss`: 3 (supports the predicted class)
- `smean`: 48 (supports the predicted class)

### Risk and Policy
The risk score is 0.0, indicating no immediate risk. The policy zone is ""Monitor,"" suggesting that the event should be logged and monitored.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
A human review is required due to the detector's confidence below the fixed 0.70 threshold.

### Limitations
- The event features are based on a single model and may not capture all nuances of the network traffic.
- The confidence threshold of 0.70 was used for the human review, which may not be universally applicable.
- The model's output is consistent with the policy zone, but further analysis may be needed to confirm the event's significance.",572,282,10.369158400000742,27.196035504673148,False,195
UNSW-OFFICIAL-50400,A1_unconstrained_full,2.0,success,,Exploits,True,"### Prediction Summary
The event was predicted to be an Exploits with a high confidence of 0.9759766811987348. The model used is the Random Forest with version UNSW-RF-OFFICIAL-1.0.

### Evidence
The model's predictions are supported by several local features:
- sttl: 62
- dbytes: 2128
- dloss: 8
- dpkts: 28
- sbytes: 83190

### Risk and Policy
The predicted stage is Exploitation, with a stage severity of 6.5, indicating a high risk. The asset criticality is 1.0, and the risk score is 6.3438. The policy zone is Block, and the recommended action is to block the suspected source and initiate investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence threshold is set at 0.7, which may lead to false positives.
- The local features used in the prediction are not publicly available, limiting the ability to verify the model's accuracy.",585,269,10.356018597000002,25.975233385340353,False,163
UNSW-OFFICIAL-50638,A1_unconstrained_full,2.0,success,,Analysis,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 23.56%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the data sent (sbytes) is 200.
- The destination port (ct_dst_sport_ltm) is 2.
- The standard deviation of the size of the data sent (smean) is 100.
- The size of the window (swin) is 0.

### Risk and Policy
The risk score is 1.6493, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",582,275,10.502277862000483,26.184795680850304,False,193
UNSW-OFFICIAL-50680,A1_unconstrained_full,2.0,success,,Worms,True,"### Prediction Summary
The event was predicted to be a Worms attack with a confidence of 51.26% and an uncertainty score of 48.74%. The model used is the Random Forest model version UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- **dpkts**: 696 packets
- **service_http**: Service = http
- **sttl**: sttl = 254
- **sbytes**: sbytes = 5090 bytes
- **response_body_len**: response_body_len = 443364 bytes

### Risk and Policy
The risk score is 4.3574, indicating a high risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The human review is required because the detector confidence is below the fixed threshold of 0.70.
- The event is classified as a Worms attack, but further investigation is needed to confirm the exact nature of the attack.",596,277,10.119171835000088,27.37378162132945,False,178
UNSW-OFFICIAL-50773,A1_unconstrained_full,2.0,success,,Analysis,True,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 26.31%. The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol is not UDP (0.0)
- sbytes = 200 (200.0)
- Protocol = UNAS (1.0)
- ct_dst_sport_ltm = 2 (2.0)
- ct_srv_dst = 7 (7.0)

### Risk and Policy
The risk score is 0.7893, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The event was predicted to be an Analysis with a confidence of 26.31%.
- The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.
- The risk score is 0.7893, indicating a moderate risk.
- The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.
- A human review is required due to the detector confidence below the fixed 0.70 threshold.",579,303,10.686062888000379,28.354689952297168,False,192
UNSW-OFFICIAL-50850,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 65.29%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes features such as ct_dst_src_ltm (2), ct_srv_dst (4), ct_srv_src (4), and service_ (unspecified). The service is not HTTP, which is a strong indicator of a Fuzzer attack.

### Risk and Policy
The risk score is 4.2437, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context. This action aligns with the policy to raise alerts for high-risk events.

### Human Review
The human review is required because the detector confidence is below the fixed 0.70 threshold, which is a critical threshold for the operational decision.

### Limitations
The limitations of this report include the use of a single model and the reliance on a fixed confidence threshold for the human review. These factors may lead to potential false negatives or false positives.",579,261,9.930374968999786,26.28299543720942,False,192
UNSW-OFFICIAL-50947,A1_unconstrained_full,2.0,success,,Backdoor,True,"### Prediction Summary
The event was predicted to be a Backdoor attack with a confidence of 32.4%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- ct_src_ltm = 9
- Protocol is not udp
- sbytes = 200
- ct_dst_sport_ltm = 4
- ct_dst_src_ltm = 5

### Risk and Policy
The risk score is 2.5927, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
The human review requires a confidence threshold of 0.7. The confidence of the model is below this threshold, necessitating a human review.

### Limitations
The limitations of this incident report include the model's low confidence score (below 0.7), which necessitates a human review to ensure accuracy. Additionally, the event data does not include the full context, such as timestamps and additional features, which could provide more insights into the attack.",592,264,9.931035202000203,26.583331408071935,False,184
UNSW-OFFICIAL-51028,A1_unconstrained_full,2.0,success,,DoS,True,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 23.33%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The destination TCP source port is 2.
- The destination TCP destination port is 2.
- The source TCP source port is 2.
- The source TCP destination port is 2.

### Risk and Policy
The risk score is 1.6332, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",581,247,8.881547046999913,27.810470258493293,False,185
UNSW-OFFICIAL-51030,A1_unconstrained_full,2.0,success,,Reconnaissance,True,"### Prediction Summary
The event was predicted to be of the type ""Reconnaissance"" with a high confidence of 0.9199. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- sbytes: 168
- smean: 84
- proto_udp: Protocol = udp
- ct_dst_src_ltm: ct_dst_src_ltm = 1
- sload: sload = 9.6e+07

### Risk and Policy
The risk score is 2.7596, indicating a moderate risk. The policy zone is set to ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence is high but not perfect, with a confidence threshold of 0.7.
- The event's context is enriched with local features, but the human review is not mandatory.",590,245,8.9658121450002,27.32602423937966,False,155
UNSW-OFFICIAL-51121,A1_unconstrained_full,2.0,success,,Exploits,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 23.88%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the data sent (sbytes) is 200.
- The destination port (ct_dst_sport_ltm) is 4.
- The standard deviation of the size of the data sent (smean) is 100.
- The size of the window (swin) is 0.

### Risk and Policy
The risk score is 1.6719, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",581,275,10.299633106999863,26.699980197654206,False,193
UNSW-OFFICIAL-51213,A1_unconstrained_full,2.0,success,,DoS,True,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 23.33%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The destination TCP source port is 2.
- The destination TCP destination port is 2.
- The source TCP source port is 2.
- The source TCP destination port is 2.

### Risk and Policy
The risk score is 1.6332, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence is below this threshold.
- The event is classified as a DoS attack, but further investigation is needed to confirm the exact nature of the attack.",581,249,9.177433543000006,27.131768247989353,False,185
