row_id,true_label,predicted_label,confidence,local_explanation_json,attack_stage,risk_score,recommended_action
145,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.024794506935540653, ""effect"": ""supports predicted class""}, {""feature"": ""Max Packet Length"", ""value"": 53.0, ""shap_value"": 0.014208631170924378, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.012769749197073566, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 35.33333333, ""shap_value"": 0.012609771473949961, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Std"", ""value"": 30.59956427, ""shap_value"": 0.011169724027257563, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
146,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 42780.0, ""shap_value"": 0.038024397782900794, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd IAT Min"", ""value"": 36479.0, ""shap_value"": 0.022620119820917797, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.016942419777027665, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 1717974.66666667, ""shap_value"": 0.015695644212144855, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 5117445.0, ""shap_value"": 0.013642944316406882, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
147,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 111.0, ""shap_value"": 0.023743140357626088, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013439850987302177, ""effect"": ""opposes predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 66.6, ""shap_value"": 0.012555210508721206, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 222.0, ""shap_value"": 0.012334311384745434, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01191241215406997, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
148,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 57753.0, ""shap_value"": 0.03953654423359966, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01389959168970245, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.013021990050799842, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012673973438433848, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.010546093015427686, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
149,BENIGN,BENIGN,0.9991474637754733,"[{""feature"": ""Subflow Fwd Bytes"", ""value"": 887.0, ""shap_value"": 0.023274733897898622, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 620.0, ""shap_value"": 0.021966747064296202, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 887.0, ""shap_value"": 0.019318217547116035, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 620.0, ""shap_value"": 0.016206195082699288, ""effect"": ""supports predicted class""}, {""feature"": ""Total Backward Packets"", ""value"": 43.0, ""shap_value"": 0.015916892189275132, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
150,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 200.0, ""shap_value"": 0.023789200199902324, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012705397225888055, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012630873681495274, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 97.4, ""shap_value"": 0.012628415802431068, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 400.0, ""shap_value"": 0.012006067412737593, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
151,BENIGN,BENIGN,1.0,"[{""feature"": ""Packet Length Mean"", ""value"": 62.0, ""shap_value"": 0.01571988879111748, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013777184839444487, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 93.0, ""shap_value"": 0.013297502267795238, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 62.0, ""shap_value"": 0.012257453495317776, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 124.0, ""shap_value"": 0.010515034367413243, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
152,BENIGN,BENIGN,1.0,"[{""feature"": ""Total Length of Fwd Packets"", ""value"": 2000.0, ""shap_value"": 0.018354318673917305, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Packets"", ""value"": 85.0, ""shap_value"": 0.018160215852627188, ""effect"": ""supports predicted class""}, {""feature"": ""Total Backward Packets"", ""value"": 85.0, ""shap_value"": 0.01793389134088502, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2000.0, ""shap_value"": 0.01734809066642904, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 2632.0, ""shap_value"": 0.013306532135039639, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
153,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.03011937180545248, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013579232122021114, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.013068006045243602, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.013053908864721003, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd IAT Mean"", ""value"": 3.0, ""shap_value"": 0.012862186981374788, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
154,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 102.0, ""shap_value"": 0.023253638695357494, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013276056765177749, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012844788500957095, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 67.2, ""shap_value"": 0.012774739432480278, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 204.0, ""shap_value"": 0.01234475911140862, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
155,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 2519.0, ""shap_value"": 0.030282043619291547, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.013096562295303222, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.011875563476145334, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.011849026683583492, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 12.25, ""shap_value"": 0.011523450401365593, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
156,DoS Hulk,DoS Hulk,0.9999886418757424,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 2695.639126, ""shap_value"": 0.06722770032418339, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.06197712613974062, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 7240.0, ""shap_value"": 0.05246809262006764, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Std"", ""value"": 2227.152744, ""shap_value"": 0.049367945641896824, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 1324.111111, ""shap_value"": 0.04803951256770347, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
157,BENIGN,BENIGN,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 96.0, ""shap_value"": 0.015618824310022318, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015565300782874943, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 48.0, ""shap_value"": 0.015266156810921529, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.015162220987039348, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 38.4, ""shap_value"": 0.011676438717560269, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
158,DoS Hulk,DoS Hulk,1.0,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 3384.303045, ""shap_value"": 0.06595828311701539, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 8688.0, ""shap_value"": 0.05487729428672083, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 1932.5, ""shap_value"": 0.050032428498893465, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 1932.5, ""shap_value"": 0.04620987025884251, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.04467947430466226, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
159,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.029854505635399993, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013637696765137281, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 1.0, ""shap_value"": 0.012936836726973055, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.01260395668027959, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012333071082120063, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
160,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 980.0, ""shap_value"": 0.025599776259321985, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd IAT Min"", ""value"": 3899254.0, ""shap_value"": 0.016542542913930265, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd IAT Mean"", ""value"": 10200000.0, ""shap_value"": 0.013692968019750038, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": -0.013437348048833559, ""effect"": ""opposes predicted class""}, {""feature"": ""Fwd IAT Total"", ""value"": 54800000.0, ""shap_value"": 0.012750416006803503, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
161,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 548.0, ""shap_value"": 0.021658420891356424, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.017503709058536848, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 40.0, ""shap_value"": 0.016089076361124804, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 48.0, ""shap_value"": 0.01440011007266207, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 12.0, ""shap_value"": 0.013606744629978351, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
162,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 49.0, ""shap_value"": 0.024463308259751102, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013562017151373737, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013188364921293135, ""effect"": ""opposes predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 98.0, ""shap_value"": 0.012576663969227866, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 39.4, ""shap_value"": 0.012196802767617232, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
163,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11607.0, ""shap_value"": 0.06967030337461778, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 7300.0, ""shap_value"": 0.05753231381127748, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 3346.363967, ""shap_value"": 0.047018683168300865, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 2321.4, ""shap_value"": 0.04312107833935101, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 2321.4, ""shap_value"": 0.041186481317850986, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
164,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 1117.0, ""shap_value"": 0.02164347203081011, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.017750326250676622, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 40.0, ""shap_value"": 0.015479412151369694, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 48.0, ""shap_value"": 0.014557589218101446, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 12.0, ""shap_value"": 0.013703601036847694, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
165,BENIGN,BENIGN,1.0,"[{""feature"": ""Total Length of Fwd Packets"", ""value"": 461.0, ""shap_value"": 0.013013926199671852, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.012917020972144666, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 461.0, ""shap_value"": 0.01248280460604029, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 457.0, ""shap_value"": 0.011931085479739317, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packets/s"", ""value"": 0.17378997, ""shap_value"": 0.011087084133498794, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
166,PortScan,PortScan,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06143949763712, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 29200.0, ""shap_value"": 0.055647023049513994, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.040798795826335665, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 40.0, ""shap_value"": 0.03914238138144687, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 20.0, ""shap_value"": 0.03792279858370829, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
167,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 112.0, ""shap_value"": 0.019279786866893574, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.014890059841483776, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014450896935496687, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 112.0, ""shap_value"": 0.013545801386825866, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 56.0, ""shap_value"": 0.012707675372896432, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
168,PortScan,PortScan,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.0659647317936243, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 29200.0, ""shap_value"": 0.05395014898211224, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 40.0, ""shap_value"": 0.041158653280934404, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.03908565414253644, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 20.0, ""shap_value"": 0.03610742822843619, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
169,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 20226.0, ""shap_value"": 0.024003819164882242, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.010888253393027299, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packets/s"", ""value"": 0.797859184, ""shap_value"": 0.010664845038770241, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 36.0, ""shap_value"": 0.010190336742233512, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 0.0, ""shap_value"": 0.010148510256992722, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
170,BENIGN,BENIGN,0.9950217053277766,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.03393784879929079, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.018048005004207272, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01685587275100474, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Std"", ""value"": 0.0, ""shap_value"": 0.014134538731947161, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.010889864492977469, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
171,BENIGN,BENIGN,0.9412106288821764,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.05808989639067618, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 459.0, ""shap_value"": 0.02673142815021942, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01393771738368116, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.009773693052449364, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 0.0, ""shap_value"": 0.008606954154155346, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
172,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 51453.0, ""shap_value"": 0.024219459214346418, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.014181866543341783, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 11.0, ""shap_value"": 0.013223259391231163, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 14.33333333, ""shap_value"": 0.012591990891771649, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.012278007252170368, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
173,BENIGN,BENIGN,0.9936572634986838,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 939.0, ""shap_value"": 0.03013252228087463, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": -0.01995423371010844, ""effect"": ""opposes predicted class""}, {""feature"": ""Bwd Packets/s"", ""value"": 10.16094944, ""shap_value"": 0.014689001869442048, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 98416.0, ""shap_value"": 0.014267086342292892, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Min"", ""value"": 98416.0, ""shap_value"": 0.013955961638484808, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
174,BENIGN,BENIGN,0.9950543286459872,"[{""feature"": ""Flow Duration"", ""value"": 10167297.0, ""shap_value"": 0.014161070776455289, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 274.0, ""shap_value"": 0.012451114471645158, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 10000000.0, ""shap_value"": 0.012316109129507535, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 274.0, ""shap_value"": 0.01086302215442478, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 215.2307692, ""shap_value"": 0.010624793025391863, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
175,BENIGN,BENIGN,0.9615025522444026,"[{""feature"": ""Destination Port"", ""value"": 57327.0, ""shap_value"": 0.04776913385713622, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 106.0, ""shap_value"": 0.03505921609020257, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.019899500725918066, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.011169731392832633, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 6.0, ""shap_value"": 0.011047458114400865, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
176,BENIGN,BENIGN,0.9411706416168892,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.04260625304869379, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015735235889064825, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 2803.0, ""shap_value"": 0.014413128600915365, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Min"", ""value"": 2803.0, ""shap_value"": 0.011281183858473145, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd IAT Min"", ""value"": 2803.0, ""shap_value"": 0.011142140759951942, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
177,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 94.0, ""shap_value"": 0.021885722850558977, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 188.0, ""shap_value"": 0.013432962474564648, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013378951208437684, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01335632297142908, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013117825765918112, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
178,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 70.0, ""shap_value"": 0.02009413825717729, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013869277610484686, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013557295569178222, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 140.0, ""shap_value"": 0.01338727787077346, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.01287611179841472, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
179,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.014196173006938333, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 1648.0, ""shap_value"": 0.013608729174444188, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 174.3548387, ""shap_value"": 0.013498575557731343, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 174.3548387, ""shap_value"": 0.013239795672284914, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 58200000.0, ""shap_value"": 0.012877875534307566, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
180,BENIGN,BENIGN,0.9552707229928896,"[{""feature"": ""Destination Port"", ""value"": 39884.0, ""shap_value"": 0.08003972528906848, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.016347088750424694, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015792188735596114, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.011484560091266542, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 118.0, ""shap_value"": 0.011325502654918553, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
181,PortScan,PortScan,0.9996473788288988,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06393950989905342, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 2.0, ""shap_value"": 0.04356032436839166, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2.0, ""shap_value"": 0.03965353457786819, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.03438030002876601, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 3.333333333, ""shap_value"": 0.03259176623561137, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
182,BENIGN,BENIGN,0.9933333333333332,"[{""feature"": ""Subflow Fwd Bytes"", ""value"": 2686.0, ""shap_value"": 0.020138811713358587, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 2686.0, ""shap_value"": 0.018002854941204696, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 2686.0, ""shap_value"": 0.015245064962271498, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 11622246.0, ""shap_value"": 0.013531179004279187, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Std"", ""value"": 1015.212575, ""shap_value"": 0.011818331061337091, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
